NBa7we src,d4r55,RfnDt,rsqaWe,wiI7pd,dSlJg,Hzvxle,pkWtMe,dSlJg 2,znYl0,znYl0 2,nM6d2c,DZSIDd,wiI7pd 2
https://lh3.googleusercontent.com/a-/ALV-UjXk6Z7mS2hq5XeVcAFUZdsgh4VzWK3R7HG5JluNU0kNzS5-AN-TJQ=w45-h45-p-rp-mo-ba4-br100,Dany R.,Local Guide · 108 opiniones · 93 fotos,Hace 5 años,"Horrible
Pésimo trato al visitante
No hay organización ni preocupación real por la salud.…",,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjVC-OKUb1jh8NcL9HaIMQRFpjE2peaEQAc5PA8yhyUvuFxjIKFF=w45-h45-p-rp-mo-ba5-br100,Estefania IM,Local Guide · 310 opiniones · 382 fotos,Hace 4 años,"Hay limpieza constante. En la sala de emergencias no hay control, un hombre escuchaba música a alto volumen y nadie le dijo nada hasta pasado muchísimos minutos.",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocIcz18nywWrHxKRBUHyGMew608VtW822DqnuCpizKceAb0veQ=w45-h45-p-rp-mo-ba3-br100,Diego Liguista,Local Guide · 97 opiniones · 2 fotos,Hace 2 años,Si bien sabemos que el IESS está colapsado y en problemas económicos debo decir que los médicos siempre me atienden de muy buena forma en el dispensario de Cotocollao.,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocKuy8nj3xFiPen2aTXMXrN4fttjIQFh1Msd6QTp7q-7tLFGuw=w45-h45-p-rp-mo-br100,Mabel Paredes,2 opiniones,Hace un año,TIENE UN NUMERO TELEFONICO Y SUS EXTENSIONES Y NO CONTESTAN POR NADA DEL MUNDO ES UNA PASADERA DE TIEMPO. PONGAN NUMEROS Q SI CONTESTEN GRACIAS,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXCbI8bvoC-HU5DWbIESXw9mvctFEJEBdaoO--6KbzjYNXT-cVH=w45-h45-p-rp-mo-ba3-br100,Geovanny Patricio Salazar Navarrete,Local Guide · 24 opiniones · 63 fotos,Hace 3 años,Atención buena para lo que yo necesito,,,,,Compartir,Me gusta,,,
https://lh3.googleusercontent.com/a/ACg8ocJFqBv4Y7Ki0xSQDshNW5mpVXU3qaZ5UtLjinDDfgJrijHyIA=w45-h45-p-rp-mo-br100,Ivan Urresta,1 opinión,Hace 8 años,Hace unos meses atrás me hice atender por un  problema de salud la atención fue muy buena espero sigan adelante,,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUY9dxQnSxaP59dOth5qRx_B9tA6pL-2NNuGnCyZzDkR5XirawuvA=w45-h45-p-rp-mo-br100,Duberling,6 opiniones,Hace un año,"Pésimo servicio, prendidas en el teléfono en horario laboral y en emergencia",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUSSvZWO_lVVNjdQrXicHp_gqUNkxfMiav9NpK2Hv_Z0_BdRAm9=w45-h45-p-rp-mo-ba3-br100,Antonio Estuardo Tapia Guillen,Local Guide · 62 opiniones,Hace 9 meses,Mejorar la agilidad en la atención y en todo el servicio en general,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUjoJ4DEi-flnbnfoRSLsqaBT9K5duGh71HkdGgE8DTjCDbr08T=w45-h45-p-rp-mo-br100,PELUCHES GIGANTES ECUADOR,4 opiniones · 2 fotos,Hace 2 años,"Están enviando a hacer pruebas de covid particularmente... Dicen que no tienen y toca pagar por hacerse una prueba particularmente. La pregunta es, para que se paga al seguro?",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocIuZklLc_Mt2G4WN_MntV6nffyYQ94YfT40j10nW8x5WG4gyQ=w45-h45-p-rp-mo-ba2-br100,MARCOS RAMOZ,Local Guide · 2 opiniones,Hace 10 meses,Hay que trabajar en la atención por parte del personal y médicos,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjVg9mHh46Re8x_XyiVkRMLfjWEEQaWPRWJScpqBvyxBEQIzR6Cx=w45-h45-p-rp-mo-br100,Daniela Galvis Correa,5 opiniones,Hace 5 años,"Les haces falta tener un poco de mejor servicio al cliente en especial a las enfermeras de los signos vitales en el segundo piso, deberían tener un poco de ética y hacer su trabajo con gusto, al fin y al cabo no es de gratis que lo hacen",,,,,,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocJJoaI8zDVJAexzvawJ8X0GAb27vIX0ymj6zudR-9wfIUP-ysIU=w45-h45-p-rp-mo-ba4-br100,Francisco Soto,Local Guide · 87 opiniones · 637 fotos,Hace un año,"Llegue con un malestar bien grave, y me han derivado a todos los especialistas y exámenes respectivos",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocLsByK_ZtXg1er7yybDw-LycjhAZrIlRXyZsyLqduethA2vyw=w45-h45-p-rp-mo-ba4-br100,Patricio Tamayo,Local Guide · 218 opiniones · 1 foto,Hace un año,Es un centro médico muy práctico cada vez que tengo una emergencia acudo a éste centro médico,,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWqNcM_zRK1uR5XO1TVy2_iXCqbqpPkZvhGPnjAsyfkjs5qDMUk=w45-h45-p-rp-mo-ba3-br100,Paola Pazmino,Local Guide · 64 opiniones · 10 fotos,Hace un año,Para ser atendido hay que esperar mucho tiempo,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUekiaa-WX59C3bZDGy5vz97pOZquj_ob7NeI9uwANNxH0Y0vs=w45-h45-p-rp-mo-br100,anto teheran,4 opiniones,Hace 2 años,"La señora que atiende en el área de mamografia le falta ser más comunicativa, explicar como es el proceso.",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXZLgEBwMptNW2mp2jpu5LHmzdpw0A5czVKt1fllRXW5w54AzQ=w45-h45-p-rp-mo-br100,NESTOR VICENTE MAYA VIVAR,1 opinión,Hace 4 años,Felicito y agradezco la atención oportuna recibida el día hoy.  Al médico traumatólogo agradezco por su profesionalismo y buen trato.,,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUMI6w7q7XzvUtgX4OCn0L9AHWmaZfAockwAZBzVMu2zo6FzmM=w45-h45-p-rp-mo-br100,Mishell Penafiel,2 opiniones · 2 fotos,Hace un mes,Pésima atención,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWekrTy-zWKzsy5q-407aCBi08THyCNrGRp3Wmr69KgtXd1TQtjGg=w45-h45-p-rp-mo-ba4-br100,Paulina,Local Guide · 116 opiniones · 46 fotos,Hace 2 años,"Trato considerado y ni se diga la médica neuróloga Dra. Alvarez, gran profesional.",,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXN8eN3VBVe3en_kaL2VBKA9W_TlhbjZOutkaOYqv91EmDznFPkTg=w45-h45-p-rp-mo-ba4-br100,MERCY LÓPEZ,Local Guide · 169 opiniones · 63 fotos,Hace 3 años,"Son muy atentos con sus pacientes, los médicos cumplen con las necesidades de cada paciente......",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUFXDwsGbPSNJgi0hS5UpfNPBrU0OKJRrjy2MoHFqQnJaDv_1y-fQ=w45-h45-p-rp-mo-ba4-br100,July Veronik,Local Guide · 44 opiniones · 391 fotos,Hace 3 años,"La atención fue rápida, no hay mucha gente, lugar limpio y ordenado.",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjU-fwxBFG_sbl4O_vCG9h-XxgNtzTsWBe10pSiRaek7A7LZhck=w45-h45-p-rp-mo-ba2-br100,edisson leonardo L7,Local Guide · 4 opiniones,Hace un año,Hay que esperar mucho tiempo para que atiendan a una persona,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWzvX8x-OOptbjnZPCMaaX3g5NBtwtXE2PpKPjuj-dhuPqwYE-uJA=w45-h45-p-rp-mo-ba5-br100,daniela sanchez,Local Guide · 278 opiniones · 168 fotos,Hace 5 años,"Un centro bastante organizado, limpio, iluminado, bonito, muy buena atención de Medicos y Enfermeras.",,,,,,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocITEsSR_CaF25RjTG3ikZPu1Zw3ShieKlotwOniGmYvO9Q2_a0=w45-h45-p-rp-mo-ba3-br100,Santiago Flores M.,Local Guide · 63 opiniones · 40 fotos,Hace 7 años,La atención del Dispensario IESS es muy buena claro que hay que seguir mejorando en la atención por la gran demanda de usuarios.,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjW7c6YIHnlvtsb4o-UVDdbn1rSifP1LKS0Wyt1H5SEbWXbZ2xve=w45-h45-p-rp-mo-ba3-br100,Yesenia Mendoza,Local Guide · 39 opiniones,Hace 3 años,"No es un sitio muy seguro para pasientes sin covit
mas es en el area de rayos X todos mesclados",,,,,,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocKKVXr5hQDAQvViEtBDF8WPKTGPZqdyvXydvuLrFvjqMO_tVA=w45-h45-p-rp-mo-ba4-br100,Jose De La Torre,Local Guide · 30 opiniones · 71 fotos,Hace 4 años,"Es un pésimo servicio, tres horas de espera para que vuelvan a repetir la medicación que ya se estaba tomando y no hacía efecto.",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXiStO_asO-AsIXDz8UGynB9mvTBMMqLrwiX6GFPYSV38izZBgaiA=w45-h45-p-rp-mo-ba5-br100,Jimmy Fabien Brito Cortez,Local Guide · 438 opiniones · 737 fotos,Hace un año,Pesimo servicio a los pacientes,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjVcG3GlYXXp6mwBnb_oFpxcZiWjXiaMW_MMV3A7mnac7bKzZTyJ7Q=w45-h45-p-rp-mo-ba5-br100,eduardo medina,Local Guide · 371 opiniones · 489 fotos,Hace 3 años,Carece de muchas cosas para ser un buen servicio entre ellas la agilidad y buen trato,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjX-Ddgt9K69nZoEZuTLeDF4xoxQUDW2X1_FdL-JsqW4vPjl5J8gxQ=w45-h45-p-rp-mo-ba4-br100,Arturo Santos,Local Guide · 74 opiniones · 104 fotos,Hace 2 años,Pésimo servicio 😡 de ciertos empleados y profesionales que no tienen criterio de servicio a la comunidad…,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXuPq7ljkREKjblDEnuFR8_KwUjjU9JvBVYuNu0tJPUcg83Vz0lQA=w45-h45-p-rp-mo-ba3-br100,Tyrone Macías,Local Guide · 32 opiniones · 17 fotos,Hace 11 meses,Por la tarde es mejor la atención que en la mañana,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjULE0vXeDgUaWalWQ2V2X7qHaGBExNJqOcEJyB1kGFbvWhJvOwshw=w45-h45-p-rp-mo-ba4-br100,Randy Granda,Local Guide · 180 opiniones · 45 fotos,Hace 2 años,"El servicio es para asegurados, es necesario esperar para ser atendido",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjVKjMeGoLsRKc5qfVo65BUWB3M9qxz4bfj7v99PsiERJZ1lS9m8=w45-h45-p-rp-mo-ba4-br100,George Leines,Local Guide · 171 opiniones · 1 foto,Hace 7 años,Recibí atención oportuna en el área de emergencias con personal capacitado y amable.,,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXY4BZtKWAnZhtg9gIyRUKMUOf0kYaBsOzA8IfdJD_9uDpk4-lS=w45-h45-p-rp-mo-ba4-br100,Wladimir Hidalgo,Local Guide · 106 opiniones · 5 fotos,Hace un año,No hay atención diferenciada para la tercera edad,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXGPezS7iDQ3Jo6m_QcDKRnM8kGCvKl0qsOZ--JZH7LE4G2p_oE=w45-h45-p-rp-mo-ba4-br100,Fernando Rafael Vargas Villacis,Local Guide · 134 opiniones · 21 fotos,Hace 10 meses,Todo ok,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocK9v_Al4TYUW30E7--L_0kyTbbBGHsrYvAtkMqIk6jBo7uZOg=w45-h45-p-rp-mo-br100,Verónica Garcia,9 opiniones · 1 foto,Hace un año,Pésima atención a los asegurados y jubilados,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXliXMPr_rN1_M77QHDJfiSJaeQSMLsuU3Raird8Ij_1gJryRiN=w45-h45-p-rp-mo-ba2-br100,Juan Carlos Malán Padilla,Local Guide · 37 opiniones · 4 fotos,Hace 5 años,"Muy buena la atención.
El gps me llevo sin contratiempos.",,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWHUZLm28TkCKZnUF_qEhOXYZuOEXbMbFQX1FEqJ0pn-kWziVHP_g=w45-h45-p-rp-mo-ba3-br100,Emily Garzon,Local Guide · 30 opiniones · 1 foto,Hace un año,Mucha gente y pésima atención,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXDaR4HNiDukNMEQpJIUV5TLcheUXFhV__HDWvoAtTglnYgEh6D=w45-h45-p-rp-mo-ba4-br100,Woody GREECK,Local Guide · 45 opiniones · 64 fotos,Hace 3 años,Se demoran un poco en atenderte pero es debido a la cantidad de gente..,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXRVioIGQmSJFMse7pCn4HvMhobdzi4aKjDne61lSSRiYzjqyix9w=w45-h45-p-rp-mo-ba3-br100,Josse Cedeño,Local Guide · 48 opiniones · 30 fotos,Hace un año,"Buen lugar, solo necesita más agilidad",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjU-5h4L_pn_anCmSqJVfrRZrYJ8yP8GktVwqliwAAm8bvS7ixQE=w45-h45-p-rp-mo-ba4-br100,Gloria Ortiz,Local Guide · 107 opiniones · 1 foto,Hace 2 años,Es muy desorganizado y las personas que están en atención al cliente son déspotas...,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocKFZN42z94nLHX-sZAjLELQXwNnd7tYsptLXETGQCTV7MrVaw=w45-h45-p-rp-mo-br100,Elena Benalcazar,11 opiniones,Hace 11 meses,Lindo lugar muy especial,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUbbIOzB6uQD9hSA8ADVrASmYH0SWdxNtpcMJW9y77scChPkIGM=w45-h45-p-rp-mo-ba2-br100,Jonatan Sanchez,Local Guide · 16 opiniones · 2 fotos,Hace 6 meses,Buena atencion,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjU7yLGC5NVkJ9fvJsjdFyWljqhm6FC-bZ_uKP8b-XJUBpeckYxjvw=w45-h45-p-rp-mo-ba4-br100,Eduardo Paez,Local Guide · 148 opiniones · 16 fotos,Hace un año,Atención muy estropeada y lenta 🐢…,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocLSkZee0kmZDs_nVjTNfgfBlj4iPeIwI7bAL-aXrpkHf0KYug=w45-h45-p-rp-mo-ba3-br100,Jose Suntaxi,Local Guide · 50 opiniones · 2 fotos,Hace 3 años,"Como siempre en la mayoria de instituciones, nunca contestan una llamada.",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocJpgOXtt4YGMZiAfG48SN5Q3YaY_K8fBMsKusk5aP4qn0OSAbha=w45-h45-p-rp-mo-ba4-br100,Narcisa Ortiz,Local Guide · 8 opiniones · 265 fotos,Hace 3 años,"La atención muy buena, hay de toda especialudad",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUrYXX4CNOah_DbIp5ZJsupQImCvfXPZAPzQBHvnX-DyupckJPM=w45-h45-p-rp-mo-ba4-br100,SOUL HEALING YFC,Local Guide · 75 opiniones · 14 fotos,Hace 2 años,"Excelentes profesionales de la salud, especialmente el área de neurología y OFTALMOLOGÍA.",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUfjinfA64kXs99tMZB2L7xJnPG-Up07sM8viy47sCnwQ0ofHw=w45-h45-p-rp-mo-ba4-br100,Andrés Quinga Quishpe,Local Guide · 218 opiniones · 44 fotos,Hace un año,Buena atención de la mayoría de personas.,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUlV5lgdwih7TeB_9g2FTn2imxwjRf3h5UsPn9UhMH505KTTK6Wuw=w45-h45-p-rp-mo-ba5-br100,Johnn García,Local Guide · 105 opiniones · 25 fotos,Hace un año,buena atención del personal médico,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocKNZd83wuyKWdoSPj6OWlI5rYmHAcvfcZnHvw5AA-82izaoJA=w45-h45-p-rp-mo-ba4-br100,melissa cárdenas,Local Guide · 99 opiniones · 14 fotos,Hace 3 años,Muy rápida la atención el personal amable,,,,,,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocInoZr5-a2BwUJuJ0f8Xi_BkI8ThGiNhDUo2fTSobQifZh9=w45-h45-p-rp-mo-ba4-br100,Luis Espin,Local Guide · 153 opiniones · 21 fotos,Hace 2 años,No tuve ningún problema en la atención,,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXlekIhw78fArqm_QlmCk1jNbbAPi7aIT7wN1KsO6ipxlTcHKsn=w45-h45-p-rp-mo-ba3-br100,andres fernando,Local Guide · 22 opiniones · 52 fotos,Hace 2 años,Un buen trato para los afiliados,,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjVTXSHpgayFJrOsITLrtH2-SDyYyQ3g6CznG08TJcFaumaE9Cz0-g=w45-h45-p-rp-mo-br100,PROFESOR YT,1 opinión,Hace 5 años,Hoy fui por que estaba bien drogado y quería conocer cotocallados,,,,,,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWjNpIGvfvvYTLcDYgvm3reLfQHd4qpO1ZpOq-tidiZia3QgS_bzA=w45-h45-p-rp-mo-ba5-br100,Felix Bone,Local Guide · 193 opiniones · 273 fotos,Hace un año,La atención les falta mejorar.,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUT5_CQVUHs7Ms1h9oJCocIZ_u3vrWsLCE8JJr-YxPhtJ4UsAGn=w45-h45-p-rp-mo-ba5-br100,EDGAR RICARDO VACA VEGA,Local Guide · 162 opiniones · 405 fotos,Hace 7 meses,Bien,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWkoz8x9DlJjZ2yuP0rJBu-D7G-6pXT4dn4YVvxtCi1b25UCS8m=w45-h45-p-rp-mo-ba3-br100,Diego Sánchez (Carlitos),Local Guide · 72 opiniones · 4 fotos,Hace un año,"Abandonado por no haber medicinas, lo demás como siempre",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWNKLIbB8wAQDncaltI7g2iUWjsjpzabyBdAXzNBwpg6Xx3b7vnRA=w45-h45-p-rp-mo-ba3-br100,David Benavides,Local Guide · 16 opiniones · 116 fotos,Hace 2 años,Pésimo actuar con las personas que necesitan información pésimo servicio,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXzGb7n6-qCWkZoMK3rKaVXkPTL_fNvyYH8eyNyAVkTwpSlzHyk=w45-h45-p-rp-mo-ba4-br100,Alex Escobar,Local Guide · 49 opiniones · 293 fotos,Hace 2 años,Pésima  atención del guardia malcriado,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjW1X4Nqr19w2uDI0d_yyRrx31kf7N5K83uKtdybE2pcdWpmS4Ud=w45-h45-p-rp-mo-br100,Edu,1 opinión · 8 fotos,Hace 3 años,Excelente atención  sin ningún contratiempo,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXYtUSbX7Y6nKUlXA_v8YE3jHzDLqMASORNjFEKMJJzbMVwhXlMiw=w45-h45-p-rp-mo-ba5-br100,GIGI 2877,Local Guide · 318 opiniones · 120 fotos,Hace 7 años,Falta mejorar la atención al público,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXMgIkyvyRoWeNYzZcToezDxdv5SFcxVLjGQlCvPegJbvNziJ2j=w45-h45-p-rp-mo-ba4-br100,Patty E.,Local Guide · 77 opiniones · 55 fotos,Hace un año,Atención muy retardada,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjXSfd8WUFeOsMUIIE74Rq8ZbJnEVVeA_rEps6uHSf1SHmFx2ZyV=w45-h45-p-rp-mo-ba3-br100,Gustavo Guerrero,Local Guide · 23 opiniones · 5 fotos,Hace 10 meses,Excelente atención.,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWse0jojQ-Dtik8sJEbQ4TZMRfxTSi9YVzCGU2RXqtrSx9EjrU=w45-h45-p-rp-mo-ba3-br100,MIGUEL NOMELI,Local Guide · 24 opiniones · 1 foto,Hace un año,Tiene que organizarse mejor,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocL1bvBOQd0fWoUwrqRXEvB_KUnpX--iror__HQMMwSrjaRVUg=w45-h45-p-rp-mo-ba4-br100,FERNANDO FUENTES,Local Guide · 41 opiniones · 17 fotos,Hace 3 años,Profesionalismo cordialidad de parte de traumatología,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjW77oWgxz2v-T_pq0Fy2dFFrTRY8bRRUvK8wNQ1ePW1wXYhLC-r9A=w45-h45-p-rp-mo-ba4-br100,Miguel Espinosa,Local Guide · 100 opiniones · 348 fotos,Hace 3 años,Esta bien,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjX_uVw0pzP291eowfuBahW7l4SFR5GjodiaLhQGgrKUQwx9Yjo0=w45-h45-p-rp-mo-ba6-br100,Fernando Raúl Peñafiel Barros,Local Guide · 622 opiniones · 304 fotos,Hace un año,Básico..,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWX4OGLKFuWV_tQKAcCYY0rn2-G-bPKxo3yVHhRvSPQQ0rLoWYKfA=w45-h45-p-rp-mo-br100,Marcelo Bedón,168 opiniones · 111 fotos,Hace 3 años,Muy buena la comida,,,,,,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocLyOzY8yVkbHZqNO-fIEgq9N3Sg8b30_aOvPvWGCirDOCpQSg=w45-h45-p-rp-mo-ba3-br100,marina aguilar,Local Guide · 10 opiniones,Hace 9 meses,Buena atención,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocKyun7BIQfYgVhQtNuZVkuV_abiRjkvUy750a-3wVpPA1PMEA=w45-h45-p-rp-mo-ba4-br100,José Rafael Sarmiento Gómez,Local Guide · 63 opiniones,Hace un año,Atención oportuna.,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUvQQit-uDnBSgcEJaohqPqb0Var0RPTMJMwx6AwZW42228CjrHvA=w45-h45-p-rp-mo-br100,NATALI ROBLES,11 opiniones,Hace 5 años,Atienden rápido.,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjW1h-jHCTLEs6Si7qAOiv5IZManP01wqQKdl0J8j56BSl2N9XX88g=w45-h45-p-rp-mo-ba4-br100,José Luis Tequiz,Local Guide · 148 opiniones · 143 fotos,Hace un año,"Lenta atención,,",,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjVdIfGI8gDD4fzvFIHNlPFdk-C6biqUG-RAv-qKT1qstqSLDgQX2Q=w45-h45-p-rp-mo-ba4-br100,Mary Mc,Local Guide · 260 opiniones · 83 fotos,Hace 4 años,No le pongo menos porque no hay,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWKITzNM-_nTRikkdDwdYEC7SMnKsr3zZ2jdiyIQ64_nQutU9C8=w45-h45-p-rp-mo-ba5-br100,nidio garcia,Local Guide · 326 opiniones · 119 fotos,Hace un año,Limpio,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjWJup-fURWOaS8uqiaTkuKKiZqroLGiSKp4ATTlYOrscfgqNDtQ=w45-h45-p-rp-mo-ba3-br100,Mac Central,Local Guide · 45 opiniones,Hace 2 años,IESS al fin y al cabo...,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a-/ALV-UjUWnBSXy1U_YQyTVdqmRzSxeC5fu-XT18yD0fvLpHCKfQJq53lI=w45-h45-p-rp-mo-ba3-br100,Edwin Flores,Local Guide · 26 opiniones · 4 fotos,Hace un año,Mala organización,,,,,Me gusta,Compartir,,,
https://lh3.googleusercontent.com/a/ACg8ocK54kfn25egNKrBB2GLDrNtNT3sWpQEzM7XLd2qvpoHS7mdVg=w45-h45-p-rp-mo-ba5-br100,diego alejandro rivas,Local Guide · 361 opiniones · 69 fotos,Hace 3 años,Buen servicio,,,,,Me gusta,Compartir,,,
