"xpdipgo src","x1i10hfl","x1i10hfl href","_ap3a","x1i10hfl href 2","_a9ze","x193iq5w","x193iq5w 2","x1i10hfl href 3","x193iq5w 3"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/438686093_447899781029469_9095275856513488827_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=IrU4aOGwxjAQ7kNvgHYJDu6&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDxmHtGg6YH2xuMxgTDqH64wOg1LfugOBJjY6S6a10TJA&oe=6667D674&_nc_sid=f5838a","layla.b08","https://www.instagram.com/layla.b08/","Estoy adicta a esta película, la veo y la veo.. Tengo que aceptar que   al fin puedo decir que la sacaste del estadio con esta producción, e slo qué necesitamos, películas que lleguen y nada forzado","https://www.instagram.com/p/C2TD3Upx1DX/c/18000037913380167/","19 sem","Responder","","","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/446200239_989047022738929_4678644289631793135_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3GOyP7se-FwQ7kNvgH8fLmN&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYC-SZx-ClbTCJav5j0OlQRXFgyu1iN5aMoaOLeKfqdPdQ&oe=6667C946&_nc_sid=f5838a","marinarivas0102","https://www.instagram.com/marinarivas0102/","Yo la quiero verla...me parece una excelente película. Su historia conmueve 😢😢👏👏👏👏","https://www.instagram.com/p/C2TD3Upx1DX/c/17929058807812494/","19 sem","Responder","","https://www.instagram.com/marinarivas0102/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/424572466_1806429116531964_5184269652284186257_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=i11jn52zn-UQ7kNvgGFYzlL&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYA3vVoRktG4fcv9UsxyEiA6mGWtidOGVH2G78XIgkKHhw&oe=6667C5C9&_nc_sid=f5838a","tato_fonts","https://www.instagram.com/tato_fonts/","❤️","https://www.instagram.com/p/C2TD3Upx1DX/c/18224208517252876/","19 sem","Responder","","https://www.instagram.com/tato_fonts/",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/355675241_1606579813153933_6263211933847949102_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=fu9khfAU8W8Q7kNvgHJzbD2&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYA-rOUub-NhvAibnbrFic7YUD0ChmANGr8qPcwctUub8Q&oe=6667C53F&_nc_sid=f5838a","mayteruizmezcua","https://www.instagram.com/mayteruizmezcua/","Increíble película y actores...desde que la vi no he dejado de darle vueltas 😮","https://www.instagram.com/p/C2TD3Upx1DX/c/17866422285064119/","19 sem","Responder","","https://www.instagram.com/mayteruizmezcua/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/446346433_1128857511729326_6765389234963477716_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=OYF3Ni2z4wYQ7kNvgFpIznF&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYD9zVkB0ZOZ34SxeGXtdUXJwXHPiWt5tu3KV9qCO29trg&oe=6667C0A2&_nc_sid=f5838a","emiiixem._14_.09","https://www.instagram.com/emiiixem._14_.09/","","https://www.instagram.com/p/C2TD3Upx1DX/c/18218091907272474/","19 sem","Responder","","https://www.instagram.com/emiiixem._14_.09/",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/317239511_198601086008071_8647842895164335550_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Q29m4KF5h00Q7kNvgERYXxZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCFAE-YuPzAs5qOAnZJd91NTg_i2aVoDT6eN735xz5u3g&oe=6667E15B&_nc_sid=f5838a","vivianaheldaschroeder","https://www.instagram.com/vivianaheldaschroeder/","Me encantó... una película con todas las letras","https://www.instagram.com/p/C2TD3Upx1DX/c/18020094412972261/","19 sem","Responder","","https://www.instagram.com/vivianaheldaschroeder/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/447916330_374335392322432_4423019156239124553_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=eH6bmdn2mDEQ7kNvgEHT9wH&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBa-ZGIbDUelQDjXuwBoFv0PkLWdHXXIqAwTTt57OfuKg&oe=6667D1E0&_nc_sid=f5838a","lilxachii","https://www.instagram.com/lilxachii/","yo entre más lo veo más me enamoro","https://www.instagram.com/p/C2TD3Upx1DX/c/17890745531971864/","19 sem","Responder","","https://www.instagram.com/lilxachii/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/435010404_407568391982940_4885990477122216182_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=n06VeXXqMOAQ7kNvgEGYJ-l&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYC6lE9PZ6mUgcq0MpoojGp6wKolii_g2CrFVbnyjlucSw&oe=6667E6F6&_nc_sid=f5838a","as.who.o","https://www.instagram.com/as.who.o/","te amo enzo","https://www.instagram.com/p/C2TD3Upx1DX/c/17998171118204126/","19 sem","Responder","","",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/447226030_435277719364547_2238753359149221730_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=MVMwphKO7SwQ7kNvgFP-E7v&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBR-c3hI-iod0BRNX9_LfXO4D3MAbtwPXKJyvvJww-Tpw&oe=6667F1E4&_nc_sid=f5838a","bjeann75","https://www.instagram.com/bjeann75/","Excelente","https://www.instagram.com/p/C2TD3Upx1DX/c/17858801181093386/","19 sem","Responder","","https://www.instagram.com/bjeann75/",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/447651201_363104409712452_8260300904764597601_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=NMjkD-46AdgQ7kNvgECAPT8&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCzI787-JwMxWF4pnFwgdgsy941RkgA959YAaunqR0_-g&oe=6667D025&_nc_sid=f5838a","tamii_petii22","https://www.instagram.com/tamii_petii22/","Enzo El NOVIO DE TODAAAAS 😍❤️🔥","https://www.instagram.com/p/C2TD3Upx1DX/c/17871500463044923/","19 sem","Responder","","https://www.instagram.com/tamii_petii22/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/446570177_1028766832092511_3292478470416384316_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=hVloTB_PT5oQ7kNvgEeIBG6&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDuuEwxS-rWHyNTJbkJoAmaFnQdXjvWGA_p26WHYnq5Eg&oe=6667EE91&_nc_sid=f5838a","delff_perez","https://www.instagram.com/delff_perez/","te amo enzo mi amor 😍","https://www.instagram.com/p/C2TD3Upx1DX/c/18077959675402724/","19 sem","Responder","","https://www.instagram.com/delff_perez/",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/329217279_166230102835861_6458335633520005276_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=dhwVysesWNgQ7kNvgGGCGut&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDRp8ruOeSTz-RcKWKUgJaB9uMvwzJ8Sq-TimpN9UjW-w&oe=6667D5F9&_nc_sid=f5838a","morfi_aquino","https://www.instagram.com/morfi_aquino/","Se me aguaron los ojos con esa película 🤧","https://www.instagram.com/p/C2TD3Upx1DX/c/18266983006207088/","19 sem","Responder","","https://www.instagram.com/morfi_aquino/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/441554770_476013154850442_7311379245451381746_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ZXPKIEHnH8gQ7kNvgGB79Nf&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAdYySlGLtYN-gW9hTxpxeNSOyF1jh4SGJm0fPNVLUdmQ&oe=6667C185&_nc_sid=f5838a","rosvelysancarlos","https://www.instagram.com/rosvelysancarlos/","BRUTAL 🔥🔥🔥","https://www.instagram.com/p/C2TD3Upx1DX/c/18282385288082006/","19 sem","Responder","","",""
"https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=1&_nc_ohc=WdPvrJF7xMMQ7kNvgGsMw4K&edm=ALB854YBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AYCj5gPhhl-sAZyXisOsW_34H9jgLUMrk9sOwgitDwgBfA&oe=6667EB4F&_nc_sid=ce9561","mari__herreracc","https://www.instagram.com/mari__herreracc/","Enzo mi amorrrrrrrrr 😍😍😍","https://www.instagram.com/p/C2TD3Upx1DX/c/18023916829787625/","19 sem","Responder","","https://www.instagram.com/mari__herreracc/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/426302185_407706791914472_4856710315345548622_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=NrwofMxFxVYQ7kNvgHyWc5X&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCiLnEK_INu9zKjiivBuTGxylZ_ExV18wvPIENwC7Ddxg&oe=6667D681&_nc_sid=f5838a","irizgodoy","https://www.instagram.com/irizgodoy/","Esa peli le cambiaron el nombre la verdadera se llama viven","https://www.instagram.com/p/C2TD3Upx1DX/c/18214642885275806/","19 sem","Responder","","https://www.instagram.com/irizgodoy/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/431637517_929989741997767_8960180181519873598_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=2-dlfLmQyLkQ7kNvgGDMDg-&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAUqdArUFewewG6LhDw4nYOmliE0bZXyxbMidfyYxpPkQ&oe=6667CBFF&_nc_sid=f5838a","fernandasilveira.88","https://www.instagram.com/fernandasilveira.88/","Eu chorei de pensar o sofrimento que eles passaram, o resgate emocionante demais 😭😭😭","https://www.instagram.com/p/C2TD3Upx1DX/c/17913298190794811/","19 sem","Responder","","https://www.instagram.com/fernandasilveira.88/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/362309130_641465794367215_2766699522265531490_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=aq79LCluLNAQ7kNvgG5CHLR&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBK02uD2ON3aitcNVbtS6OG4lJTKQ4UmOEcDYVon61sAg&oe=6667D6ED&_nc_sid=f5838a","ayamiscruzb","https://www.instagram.com/ayamiscruzb/","Esta dura las escenas q reales q mal momento pasaron 😢","https://www.instagram.com/p/C2TD3Upx1DX/c/18038892274636228/","19 sem","Responder","","","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/447506929_7469760763121677_6975598679977788498_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=FLZNGPrQFzgQ7kNvgEOG0tR&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCC3zrT2ZWEhU7Sie7u4G5wftoq97B5r6W77zxqC_8ESA&oe=6667EFC4&_nc_sid=f5838a","justtdanika","https://www.instagram.com/justtdanika/","mis novios","https://www.instagram.com/p/C2TD3Upx1DX/c/17954905721721328/","19 sem","Responder","","https://www.instagram.com/justtdanika/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/247328758_206150674926504_7900267963989459616_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=R3Hs8jW65moQ7kNvgFwvWiu&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDc71DIbhaihoo8KIh7YGjsQ8vTLAill4k-4YRmXslFeQ&oe=6667EA25&_nc_sid=f5838a","selene_02lagunes16","https://www.instagram.com/selene_02lagunes16/","😢😔🥺","https://www.instagram.com/p/C2TD3Upx1DX/c/18115483729345689/","19 sem","Responder","","https://www.instagram.com/selene_02lagunes16/",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/438532846_720150043529979_502086293439138924_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=MgeFZlENIggQ7kNvgEAG1Hn&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBuLLBDi-XfgPPsoY8qceRuVSpeTtSzhzGD66ArFs2ovw&oe=6667C6C3&_nc_sid=f5838a","jord.i2239","https://www.instagram.com/jord.i2239/","P","https://www.instagram.com/p/C2TD3Upx1DX/c/18022508416945780/","19 sem","Responder","","https://www.instagram.com/jord.i2239/",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/447177089_774285608219626_1399334916412172354_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=UPJ2sRC1BFcQ7kNvgGcUdrm&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCGHUH6J70da1HK8B5ayLwPvpFvvHqcXp0CW-oZJcDN9Q&oe=6667DD00&_nc_sid=f5838a","lessadiego","https://www.instagram.com/lessadiego/","","https://www.instagram.com/p/C2TD3Upx1DX/c/17923867451750456/","19 sem","Responder","","",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/432612558_1117769109645690_4048089750045472001_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=G7puLIoibzQQ7kNvgEAK4db&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBPZGARBsDHFvw6Twj4qCgJV-d9ufOHgKwDMxONqAQqMg&oe=6667C5F6&_nc_sid=f5838a","dinadalulofc","https://www.instagram.com/dinadalulofc/","","https://www.instagram.com/p/C2TD3Upx1DX/c/18026897911821884/","19 sem","Responder","","https://www.instagram.com/dinadalulofc/",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/99435527_254178645677215_6881855725065207808_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=elOReuOaE6wQ7kNvgGIFh3j&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCnxPoljITKsp9G04uJYuWvoRSUMpmRxCc1aySwZVckhQ&oe=6667E729&_nc_sid=f5838a","lilians1953","https://www.instagram.com/lilians1953/","Muy buena película 👏","https://www.instagram.com/p/C2TD3Upx1DX/c/17873197779006368/","19 sem","Responder","","https://www.instagram.com/lilians1953/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/68784088_680452772474921_6509090728851800064_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=BZggEUbtDvUQ7kNvgHCBDhL&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYC6SCrBDnPA7a1qPSDgP_5Tvs_r-BKV-t50xa2tMYK9Mg&oe=6667BD5A&_nc_sid=f5838a","trinaelenaperez","https://www.instagram.com/trinaelenaperez/","Grabaron la película en el mismo lugar del accidente?","https://www.instagram.com/p/C2TD3Upx1DX/c/18095629411384039/","19 sem","Responder","","https://www.instagram.com/trinaelenaperez/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/121710905_759391904640056_747191082228781798_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=LdOGxd6YkFwQ7kNvgHzCh8W&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYD2ZV0JcKWSLkt5u-SWKa8DBJmnZ8CZaPh9mmoBXns30g&oe=6667CE01&_nc_sid=f5838a","pocoseso_","https://www.instagram.com/pocoseso_/","Excelente película. Ya es un clásico. Pero ya me llenaron los huevos. No hay nada más en la plataforma??????","https://www.instagram.com/p/C2TD3Upx1DX/c/17985715802404864/","19 sem","Responder","","https://www.instagram.com/pocoseso_/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/447161875_1137163157530143_3836662009772367147_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=i9iK-akQb3YQ7kNvgFUEQYx&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBhNohIRMVScKqCuL4Q1WEOSF2Eo6IprRmiDDVYSVzLfw&oe=6667C80C&_nc_sid=f5838a","silvecriss_","https://www.instagram.com/silvecriss_/","Triste 😢😢","https://www.instagram.com/p/C2TD3Upx1DX/c/18014460676942168/","19 sem","Responder","","https://www.instagram.com/silvecriss_/",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/434141575_2036749913385777_556109770737496804_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=V_V8F3xa_mAQ7kNvgEZekD-&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBHtRYRDZv3c7ZVDBsCokmaMk8zlUwo4JJVjC5B9w5IsA&oe=6667E8AB&_nc_sid=f5838a","yani.dangelo","https://www.instagram.com/yani.dangelo/","🙌 excelente!","https://www.instagram.com/p/C2TD3Upx1DX/c/18037482838675056/","19 sem","Responder","","https://www.instagram.com/yani.dangelo/",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/441040332_423625933713669_7228517064065708797_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=SPYlGY15DT4Q7kNvgFEGzBq&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDj11tJtM5rr40_ZIgN4Jlrn5cJwBUgYxp9aLlBfyYILQ&oe=6667E7F5&_nc_sid=f5838a","c_henrique7._","https://www.instagram.com/c_henrique7._/","😍😍😍","https://www.instagram.com/p/C2TD3Upx1DX/c/17843198166153180/","19 sem","Responder","","",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/441043495_427300266590783_5312267910835247529_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=sljQjTT25GYQ7kNvgG1iVHn&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYC8B-Ybz7xzKhk_Rqem6LhsEYn4s8tmmU11xUrk-QOFOw&oe=6667D175&_nc_sid=f5838a","elenaq04","https://www.instagram.com/elenaq04/","lo que me contabas","https://www.instagram.com/p/C2TD3Upx1DX/c/18411689545030958/","19 sem","Responder","","https://www.instagram.com/elenaq04/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/435716946_267309876446508_2794946673298785572_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=_ooXhuqIzNUQ7kNvgGw3xrj&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYC1rAX45k-v7nIJfUsSIjQ-Kl_y7WH6m1kUgjjCvrg8JA&oe=6667EC53&_nc_sid=f5838a","nirvanarc","https://www.instagram.com/nirvanarc/","El de bigote de la última foto se parece al vocal de parcels 😂","https://www.instagram.com/p/C2TD3Upx1DX/c/17924206433823296/","19 sem","Responder","","","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/446207731_447370927894449_524466674919177080_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ZyeJrZ45iCcQ7kNvgEEoD3g&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYA0FUC4YPBkjUVvOl68iSIRgA3lzqRX5cni2DEflF9o7Q&oe=6667C859&_nc_sid=f5838a","pvdd_da_dud4","https://www.instagram.com/pvdd_da_dud4/","Essa série e tão perfeita, fiquei triste sabendo q é em fatos reais tadinhos🥲","https://www.instagram.com/p/C2TD3Upx1DX/c/18017104886028766/","19 sem","Responder","","https://www.instagram.com/pvdd_da_dud4/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/427903841_371910575592203_7198878407712167883_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=rIxr7L51BfkQ7kNvgHgxxhP&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCatyGKcMbM8JumDGXFKmTTYhB71EkT2Nx6EXIDKcXsAw&oe=6667C5E3&_nc_sid=f5838a","juliddominguez","https://www.instagram.com/juliddominguez/","merece un oscar POR LO MENOS","https://www.instagram.com/p/C2TD3Upx1DX/c/17911891271889318/","19 sem","Responder","","https://www.instagram.com/juliddominguez/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/443842749_1179132626431962_3841639279746437600_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=7lfupyMENVwQ7kNvgF5dgtP&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAdtADgWOIbUuDSaka13RaQ5mZJuz1aAeCLastTrxYJzQ&oe=6667E138&_nc_sid=f5838a","one_gena001","https://www.instagram.com/one_gena001/","Es hermosa la película pero llore full 😢😢😢","https://www.instagram.com/p/C2TD3Upx1DX/c/18011017679183248/","19 sem","Responder","","https://www.instagram.com/one_gena001/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/446935238_3377950249163553_583573662491751192_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=IBJ2zZ0EEFgQ7kNvgE3iTh4&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCEx5H59LVPEP5GpwHn0-sqB861R2lIc6eVh5dFoGsT7g&oe=6667DD9C&_nc_sid=f5838a","sabristufano","https://www.instagram.com/sabristufano/","loutaaa","https://www.instagram.com/p/C2TD3Upx1DX/c/18085918651414499/","19 sem","Responder","","",""
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/431727877_2807284099425398_4021499804469182002_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=N1fpJV1Jfu0Q7kNvgECkGz2&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCNP0ZXEEjN6KHYPVUU_o-rrNdozZ9ujmuFzMnLhgi_4w&oe=6667E83A&_nc_sid=f5838a","danniemoreira","https://www.instagram.com/danniemoreira/","Y el libro de hace años lo supera","https://www.instagram.com/p/C2TD3Upx1DX/c/18114071245346913/","19 sem","Responder","","https://www.instagram.com/danniemoreira/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/382813289_1010702570258828_1089517395674973078_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Smszmt3SLTYQ7kNvgEJuiRM&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAln0_7sFko8DWHPd3ONlsI0OggItj0ssloYgHXBnBlNA&oe=6667D897&_nc_sid=f5838a","labeba_sanchez","https://www.instagram.com/labeba_sanchez/","Tanto esfuerzo!! Era la esperanza y las ganas de vivir de k todos sus amigos sobrevivieran.... Numa su muerte fue la más dura de todas lloré demasiado.","https://www.instagram.com/p/C2TD3Upx1DX/c/18174095701288472/","19 sem","Responder","","https://www.instagram.com/labeba_sanchez/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/447111000_342078298651484_7481704018217673504_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=fl94ZJQ0pAIQ7kNvgEda4LV&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYBymw1M5HZc8n4IFaewaxeQkD9qBzaYDPbaN_bIV-l2Og&oe=6667C016&_nc_sid=f5838a","actriz.gloriagonzalez","https://www.instagram.com/actriz.gloriagonzalez/","FELICITACIONES !!! AMÈ ESTA PELI.... OJALÀ SE GANE EL OSCAR A MEJOR PELÌ... EXTRANJERA !!!❤️❤️❤️❤️ ÈXITO TOTAL LES DESEO, ES TAN IMPACTANTE Y ALUCINANTE EL CHOQUE, CUANDO SE PARTE EL AVIÓN EN DOS, LAS ACTUACIONES, MAQUILLAJE, FOTOGRAFÌA, EFECTOS... DIRECCIÒN, MÙSICA, ETC WAWWWWW WAWWWWW WAWWWWW 👏👏👏👏👏👏👏👏","https://www.instagram.com/p/C2TD3Upx1DX/c/18019366756997911/","19 sem","Responder","","https://www.instagram.com/actriz.gloriagonzalez/","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/424476824_7207345839353779_8742795769245054781_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=xIuir6Ogus8Q7kNvgG0GLbM&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDUKegjSHnJTszKG7QtGNwjxTntdYf8owLSPhIRRIy-mw&oe=6667D0FF&_nc_sid=f5838a","r3g4n_wow","https://www.instagram.com/r3g4n_wow/","I just watched that bruh","https://www.instagram.com/p/C2TD3Upx1DX/c/17884665617994110/","19 sem","Responder","","","Ver traducción"
"https://instagram.fuio13-1.fna.fbcdn.net/v/t51.2885-19/444138082_970529721000923_2323027550341370491_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio13-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=6rvObxrRH0kQ7kNvgH6gmXF&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCcveVFm-XrU3uNf3Om1DNi9VmHRCQXo393PLJO24ZR3A&oe=6667E2D6&_nc_sid=f5838a","carlita.chavez.967806","https://www.instagram.com/carlita.chavez.967806/","👏👏👏👏👏👏👏","https://www.instagram.com/p/C2TD3Upx1DX/c/18003218177364661/","19 sem","Responder","","",""
