"YQ4gaf src","GyeGK","vWB2ve","T7nuU","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjV_kQT66YJh91fQbPCDZukv0ghDpbNtkqyz6ylBZnW1ghopv8Be=s128-d-cc-rp","Claudio Sclavo","Hace 5 meses","Impecable película, bien actuada, bien dirigida, fotografía  excelente y una narración que sorprende. Los efectos de sonido también merecen ser destacados.
Muy emotiva y alejada de cualquier morbo.
 La vería de nuevo sin dudarlo","Esta opinión te resultó útil a ti y a otras 3 personas.","Esta opinión les resultó útil a 3 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjWjZZxiyspINjClMF4_SlgDQR1ynq0Vi1BFVvl5aRIS9hSiFKnmJg=s128-d-cc-rp","Lorena laura Perez","Hace 5 meses","Excelente! Ambientación, fotografía, maquillaje, narración, actuación. Nada que enviadiar a la versión de Viven.
Lei el libro y esta película da más detalles de lo que sintieron y lo que realmente vivieron muriendo de hambre y frío. 
Es una historia que todos conocemos, pero te sigue dando la.enorme lección del valor de la vida.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocK3c0sUM8cJxpqYwXO0I-P1LMB3-5MAA2n1wTPJVCa_b3kHlA=s128-d-cc-rp","Raquel Buznego Cueto","Hace 4 meses","Me pareció una película magnífica. He leído acerca del tema para aprender lo que es realmente la superación en casos extremos. Pero la película nos hace experimentar ( aproximarnos ) a las emocienes que experimentaban. Toda la crudeza es una enseñanza de supervivencia.
¡ Soberbia  !","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocKP0Q8cnU3vJJPWg2NYfGrLpDQdkbuCzulR7A0UchwWBys2xg=s128-d-cc-rp","no nono","Hace 3 meses","increíble la mejor película que vi en mi vida. Cuenta una historia de superación y lo que un ser humano puede hacer por sobrevivir. Los efectos especiales son increíbles y el reparto actua muy bien","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUeP9Njoq8I5EURVswmvY8ry5NlJ9u4sO3vs9mMX_iEdH7812-a=s128-d-cc-rp","Darinel Lopez","Hace 2 meses","...","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVpB8nsPsrmJaaADtw0XshwMbVTx_ic25Ork4U2yDspe1ciVXiO=s128-d-cc-rp","Doménica Londoño","Hace 4 meses","Excelente película. Desde cómo la ambientan, lo cruda y real que es para mostrar lo ocurrido. Las actuaciones logran hacerte sentir el pánico, incertidumbre y zozobra de estar en una situación así, y lo que es mejor y difícil de creer, es que ocurrió en la vida real !! 
100% recomendada","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjUdkCNvxr19RWU5uOkE3-lTiI739VPLhpDog3VkK0sYsUX0788=s128-d-cc-rp","Zoe García","Hace 2 meses","Amo esta pelicula,y me sorprende que haya sido basada en echos reales,Habla de la hermandad,amistad y confianza que tuvieron estas personas,es increible,Todavía no puedo creer como sobrevivieron a todo eso me sorprende,pero gracias a eso muchos jóvenes se an inspirado,Gracias a J.A Bayona por enseñarnos esta maravillosa historia.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjWgdzyyIFBxI1SYVZDyvhPNhr1wNIEJYjARUtMYEnhH9egZq-Wq=s128-d-cc-rp","veronica valle","Hace 3 meses","Se sufre viéndola, la verdad. Pero un 10! Si eso fue verdad, un 10 para aquellos chicos que fueron tan valientes y supervivientes. Mi más sincero pésame a las familias de los fallecidos. Qué milagro todo..","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjW8QeNNi2hdHq5GdAqQky79eEsRn50PvOqJOz6aKHAgf763c6k=s128-d-cc-rp","Laura Sosa Loyola","Hace 5 meses","Impresionante película, no deja un detalle sin que impacte en cada una de nosotrxs. Inmensa en ese blanco y con un sonido que nos deja atónitxs. Fuerte....muy fuerte, la super recomiendo. La música es bella, muy bella","Esta opinión te resultó útil a ti y a otras 3 personas.","Esta opinión les resultó útil a 3 personas."
"https://lh3.googleusercontent.com/a/ACg8ocKB_qwK-pvwf_--CoFrMR7o_EBx4A4eJ9HVowkrhfVshtnD2g=s128-d-cc-rp","Gabriela Quinteros","Hace 5 meses","Aplausos y más aplausos al elenco y Director, una gran obra maestra que muestra el drama que vivieron los sobrevivientes en la cordillera. Efectos especiales increíbles, actuación magnífica, el sonido una sutileza. Esta película debería ganar muchos premios, en especial el Oscar.","Esta opinión te resultó útil a ti y a otras 3 personas.","Esta opinión les resultó útil a 3 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjWmwl2PA80zTDppSEuDxUPSfKTCQvHnCDnajHV9kKWHdyiKluLp6g=s128-d-cc-rp","— Mia Diaz","Hace 4 meses","Sin duda este film merece 5 estrellas y más, desde una buena banda sonora que acompaña a cada una de las escenas, hasta los detalles que encuentras en cada una de ellas, La Sociedad De La Nieve logro transmitir y dar el mensaje de que cada uno de los sobrevivientes fue necesario e importante, muestra el instinto de supervivencia del ser humano y es increible.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjWG_2p0tRLAlLUu8CDDcy7TSWVxoFNhpmEimYZS3MFlMG96OvDm=s128-d-cc-rp","Nasty Edu","Hace 2 meses","Nunca una película me había conmocionando tanto. Lloré después de terminar de ver la película y me puse a pensar. La vida hay que vivirla y dar amor ❤️ por que el mañana nunca se sabe. 
El nivel de supervivencia fue extremadamente, tener que comer la carne de tu compañero para poder sobrevivir. 
Mucha huella de reflexión me dejó esa película.
Tengo que criticar al Gobierno de Uruguay por no insistir en la búsqueda.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjVgRN3OqRnfUshuRnRvx7dL5nhkYaOAxbVLdE5tkLoM3YSqe2U=s128-d-cc-rp","Lucia Patrones","Hace un mes","Esta película me pareció increíble! Todos sus efectos son realmente maravillosos y no cualquier película hace todo lo que hace la Sociedad de la Nieve. Espero que esta película llegue muy lejos porque los actores de verdad se esforzaron, vamo’ arriba la Sociedad de la Nieve❄️  🏂","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKWiIY6jG26fU_LyhtsLo44jDlzeE-0UcE2y3XRkQb6q1XxNQ=s128-d-cc-rp","mjPRO Advance","Hace 4 meses","Que se puede esperar de un director de la talla de Juan Antonio Bayona? Pues éxito, quien ha visto las otras películas que existen de esta historia o quienes la conocieron por las noticias en aquel momento, sabe el contenido y desenlace de esta increíble película, cada detalle cuidado al milímetro, solamente por el cariño y respeto que demuestra  haber sido hecha se merece verla.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjVGkURc6eYynuPRGEcwmEnuzKnlOu_2mLdScIP_7xpSibUC5bDaeg=s128-d-cc-rp","Angel David Rincon","Hace 4 meses","Es la mejor película que he visto en años... Muchos años. Gracias por contar esa maravillosa historia de esta manera tan única..

Sin ""inclusión"" forzada ni propaganda política. Una obra de arte moderno.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocKenr5TeTo1wG0ZeMlNXgDu-6ueV82RBQYWfmAOX9vQljx3DQ=s128-d-cc-rp","Arturo MR","Hace 4 meses","Una película cruda, no sé si la volvería a ver, pero definitivamente vale la pena verla, muy bien hecha, en verdad te hace sentir las emociones a flor de piel. Cuesta trabajo procesarlo al saber que todo en la película está basado en hechos reales. Excelente película, 10/10.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a/ACg8ocIOgn3gcYw8YZnK6UUUsbS6FL5rb07fvnx6GKPiSVfNdHz86w=s128-d-cc-rp","Ana Isabel Iniesta Machón (Ana)","Hace 5 meses","Un peliculón. Me ha dejado impactada. Bayona logra narrar la historia con toda su crudeza sin mostrar en absoluto imágenes desagradables. Los actores, fantásticos. Lástima que se proyecte en las salas durante tan poco tiempo.","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjUNE5azkcYAYRigYrr4Tuf-jUJqDy17kHGqeDec1Lvwql-deDtwzw=s128-d-cc-rp","Jose Angel Almela Lucas","Hace 5 meses","Simplemente espectacular.

Bayona lo vuelve a hacer. Es Magia Pura su forma de contar esta delicada historia. Es pura poesía. Dura, intensa, real. Contada desde el prisma de la vida contra la muerte sin el odio de por medio. Solo la bondad humana.

No dejen de verla.   🏼","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a/ACg8ocKk4-IOP8g2RElrwozO6jcSvLk7l8qBFikYD-BVGafK2EV1vA=s128-d-cc-rp","Pedro Guil","Hace 5 meses","Leí el libro hace mucho tiempo, muchísimo.... Y me impacto sobremanera. La película recoge aquel drama de manera magistral.  Siempre que había leído antes un libro y posteriormente visto la película, ésta me decepcionaba porque era muy difícil recoger aquello que te permite el libro. No es el caso. La película es excepcional!!!","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a-/ALV-UjX2PRx-anhR7Gbz1Sn-nfrzBKTtAkiWxp1Aq3hwRirVe6g4hfdn=s128-d-cc-rp","luis angel","Hace 2 meses","esa pelicula me hizo recordar cuando vi de pequeño la pelicula de 1993 viven sobre el vuelo 571 y cuando llego la sociedad de la nieve supero a la original y hasta gano un oscar por ser la mejor pelicula sobre esta tragedia ya me vi la pelicula en netfilx y es muy recomendable ya que esta siendo popular si alguien lee esta opinion le recomiendo esa peli esta re chimba","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjW4GyeTJKBfCYik_6OqJmCFykW3122g7fFAhIG3ckYBXzKO6dc=s128-d-cc-rp","Maestro Alfredo Gudinni Riaño","Hace 4 meses","Magnífica realización actuaciones impresionantes. La partitura musical. Es una gran protagonista de esta tragedia que finalmente nos lleva un gran mensaje de la vida y de la ❤️Amor❤️ a los amigos. Hay que verla varias veces. Es un clásico de nuestro tiempo.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjV8Om-3BQnlH8nJB0_hHctnLMb9QyIXcDWYkK-XGzrlhGZwBnJ0=s128-d-cc-rp","Lucy Suarez","Hace 4 meses","Magistral!!,para mi de todas las versiones que hay de la historia ésta es la que mas me llega y la que me hace empatizar 100% con los actores y vivir la pelicula al maximo,buena fotografia,musica,maquillaje,el cuidado de los detalles respecto a lo real,y sobre todo....los actores.He sentido de todo viendo el film,Bayona lo ha vuelto a conseguir con la ayuda de un buen elenco y la historia real.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjWDq7qtIgjM0PFdehGelAUVShH9jsyuNXK-rXnwgI-2yiMfJTiG=s128-d-cc-rp","Mariana Sandoval Sanchez","Hace 5 meses","Es realmente increíble no tengo palabras, Dios los necesitaba vivos!  
super emotiva historia lo que son las ganas de querer vivir.. :)  BENDICIONES A LOS SOBREVIVIENTES DE LOS ANDES ... EL MUNDO LOS RECORDARA POR SIEMPRE!!!","Esta opinión te resultó útil a ti y a otras 2 personas.","Esta opinión les resultó útil a 2 personas."
"https://lh3.googleusercontent.com/a/ACg8ocIL-tSFIlgxaOsGlkPeJnF5Gtd-pgsk9U8BNa5j5zYNhljU0A=s128-d-cc-rp","Ignacia Rojas","Hace 4 meses","Excelente , transmite mucha emoción, vi opiniones que dicen que Numa no merecía ser el protagonista, para mi eso es erróneo,  si, el no era parte del equipo de rugby pero aún así se ganó el cariño de los jugadores, el era una muy buena opción y los productores la vieron y lo aprovecharon , dejando de lado ese tema , la película es realmente una gran estimulación para la mente , espero que ganen todos los premios que se merecen .","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocI1dbgtrqjCE2d3qGYxO_je1B5azocnWBl6BsFrhNGSLMAgxQ=s128-d-cc-rp","Carlos jose Rolon Sanabria","Hace 5 meses","Te desgarra la piel esta película, lloré de principio a fin, te hace conectar con cada personaje, cada diálogo, cada imagen te pega fuerte. Vi la versión del '93 pero esta te hace sentir de todo. Tan EXCELENTE como DESGARRADORA","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a/ACg8ocLxJUJ8SIpUCHRfWicnGm9RVusER4pH_KRdq4p-IteygOVT0g=s128-d-cc-rp","Ramón López Soto de Prado","Hace 5 meses","Impresionante film que cuenta muy detalladamente unos hechos que fueron conocidos en todo el mundo...nos muestra cómo sucedieron y nos da una lección de humanidad. Bayona aborda el tema con gran valentía y muestra lo que ocurrió en aquel accidente aéreo con una gran maestría.Imprescindible para todo el que ame el cine.💥","Esta opinión te resultó útil a ti y a otras 3 personas.","Esta opinión les resultó útil a 3 personas."
"https://lh3.googleusercontent.com/a/ACg8ocKrzuspWTPZrsPT-v6poQ83g5xczLRjyAznj3c8Q_umQ6JUQA=s128-d-cc-rp","mafalda waku","Hace 5 meses","Durísima. Impecable. Envolvente. No cae en lo superficial, en el morbo, en la lágrima fácil. Empatizas en la aventura de la supervivencia. Sufres en la butaca casi como los supervivientes. Brillante rodaje, caracterización e interpretación. Un 10. Le deseo éxito en la carrera de premios. Por poner alguna pega, la duración. Pero nunca se hace pesada ni lenta.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjVTAUyuaZvjMULA3hNw0m39EePrgnyxP-rJNbGWA7MWTbUv6iXGDw=s128-d-cc-rp","Pablo Bas","Hace 4 meses","Te acerca más a lo que fue sobrevivir 70 días en una montaña de nieve, mas que filmes y documentales anteriores. El film al inicio baja un poco la velocidad, para que entres en esa terrible situación, a la vez no aburre. Me gustó mucho.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUBeqrGANT92Fc-vu7Mh-_7zPcklFmk5DRyhFceCIknHdYyMCKr=s128-d-cc-rp","Catherine Garcia","Hace 5 meses","Excelente película. Todo lo humano puede verse en esa extraordinaria historia. Conmovedora y profunda. Nos hace valorar el sentido de la vida y el valor de crear vínculos para lograr alcanzar el éxito.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
"https://lh3.googleusercontent.com/a-/ALV-UjU5lghdIpMerGr_y2hhdrEk2OWWU1TCd0iScv6ZQkgBZldF8EXt=s128-d-cc-rp","Yasmany Diaz","Hace 3 meses","La película es una obra maestra retrata casi a la perfección lo ocurrido con un increíble trabajo de maquillaje y con unos actores que encarnan muy bien los personajes y la trama, con una fotografía magnifica y que deja muy buen sabor de boca, me encanto en sentido general la trama te lleva muy profundo en el corazón.","Esta opinión te resultó útil.","¿Te resultó útil esta reseña?"
"https://lh3.googleusercontent.com/a-/ALV-UjUY5XIHyVdaQxDUNSTMEE8VZru3yPXTnTSwJkzBZniqKAQQjrRs=s128-d-cc-rp","Patricia Esmeralda Gonzalez","Hace 4 meses","Me gustó mucho, bien contada y dándole la misma importancia a todos las personas que estuvieron en ese trágico accidente. Muy bien las actuaciones de todos. Felicitaciones por el film.","Esta opinión les resultó útil a ti y a otra persona.","Esta opinión le resultó útil a 1 persona."
